2.00E+07,1.50E+06,,,,,2.00E+07,2.00E+06,,,,,3.00E+07,1.00E+06,,,,,4.00E+07,0.00E+00,,,,,4.00E+07,-1.00E+06,,,,,,4.00E+07,-3.00E+06,,,,,,Detector,3214-6,,,,,,,,Detector,3214-5,,,,,,
V,C,,dC/dV,1/c^2,d(1/c^2)/dV,V,C,,dC/dV,1/c^2,d(1/c^2)/dV,V,C,,dC/dV,1/c^2,d(1/c^2)/dV,V,C,,dC/dV,1/c^2,d(1/c^2)/dV,V,C,,dC/dV,1/c^2,d(1/c^2)/dV,,V,C,,dC/dV,1/c^2,d(1/c^2)/dV,,log(V),logC,V,C,,dC/dV,1/c^2,d(1/c^2)/dV,,log(V),logC,V,C,,dC/dV,1/c^2,d(1/c^2)/dV
110,60.02401569,1.037571861,0.003757186,0.928888593,0.007111141,110,63.65415726,1.038252461,0.003825246,0.927671173,0.007232883,110,63.17541399,1.040788009,0.004078801,0.923156729,0.007684327,110,62.8797001,1.039129844,0.003912984,0.926105288,0.007389471,110,58.80176151,1.039591987,0.003959199,0.925282085,0.007471792,,110,35.83893349,1.00925068,0.000925068,0.981752236,0.001824776,,2.016905391,2.82201593,103.969365,663.7674165,1.010697936,0.000488213,0.978942633,0.000949158,,2.025191525,2.875281292,105.9720961,750.3800722,1.029609742,0.002171577,0.943310599,0.004041856
100,62.51957272,1.080709924,0.004313806,0.85621281,0.007267578,100,66.52053463,1.08500547,0.004675301,0.849446722,0.007822445,100,66.16346752,1.090014917,0.004922691,0.841656956,0.008149977,100,65.58578055,1.083849665,0.004471982,0.851259368,0.007484592,100,61.96328949,1.095486556,0.005589457,0.833270286,0.00920118,,100,36.29377367,1.022059313,0.001280863,0.95729943,0.002445281,,2.037152616,2.82097375,108.9312824,662.1764786,1.008275464,0.001154054,0.983652278,0.002271031,,2.04487915,2.870756183,110.8866211,742.6021173,1.018937472,0.001970232,0.963174402,0.003783547
90,65.90064999,1.139155041,0.005844512,0.770609444,0.008560337,90,70.08179136,1.143092541,0.005808707,0.765309701,0.008413702,90,69.66375881,1.147680724,0.005766581,0.759202842,0.008245411,90,69.47577121,1.148134409,0.006428474,0.758602963,0.00926564,90,65.78346912,1.163025828,0.006753927,0.739300979,0.009396931,,90,36.90022724,1.039137491,0.001707818,0.926091658,0.003120777,,2.056460123,2.81850516,113.883321,658.4232531,1.002560545,3.76662E-05,0.994898512,7.47775E-05,,2.065385335,2.866230459,116.2479585,734.9037424,1.008374396,0.001698298,0.983459274,0.003354401
80,69.60373462,1.20316636,0.006401132,0.69079413,0.007981531,80,74.1642076,1.209680159,0.006658762,0.683374682,0.008193502,80,73.59091488,1.212378946,0.006469822,0.680335649,0.007886719,80,73.19663183,1.209624163,0.006148975,0.683437953,0.007516501,80,70.72335659,1.250361093,0.008733526,0.639630401,0.009967058,,80,37.91098318,1.06760112,0.002846363,0.877368339,0.004872332,,2.074878097,2.818424655,118.8168671,658.3012121,1.002374717,0.000486511,0.995267431,0.000969567,,2.083427402,2.862608649,121.1790105,728.8004784,1,0.001215094,1,0.002453136
70,74.11183764,1.281093183,0.007792682,0.609310356,0.008148377,70,78.85464329,1.286185082,0.007650492,0.604495488,0.007887919,70,78.54254646,1.293954965,0.008157602,0.59725759,0.008307806,70,78.10140266,1.290678839,0.008105468,0.600293472,0.008314448,70,75.07045755,1.327216126,0.007685503,0.567697132,0.007193327,,70,38.92173913,1.09606475,0.002846363,0.832391389,0.004497695,,2.092362626,2.817394551,123.6979852,656.7416367,1,-0.000193481,1,-0.000386422,,2.101461031,2.859888907,126.3167754,724.2506727,0.993757131,0.001275899,1.012603638,0.002624735
60,79.82746827,1.379893262,0.009880008,0.525181007,0.008412935,60,84.9348377,1.385358131,0.009917305,0.521045782,0.008344971,60,84.34790762,1.389595815,0.009564085,0.517872685,0.00793849,60,84.02095365,1.388503449,0.009782461,0.518687849,0.008160562,60,79.87861468,1.412222451,0.008500632,0.501410908,0.006628622,,60,40.58948644,1.143029738,0.004696499,0.765393801,0.006699759,,2.108945075,2.817798908,128.5124122,657.3533914,1.0009315,0.000864654,0.9981396,0.001736345,,2.11785754,2.857170396,131.1769533,719.7313103,0.987556034,0.001498273,1.025360318,0.003145517
50,86.83112833,1.500958148,0.012106489,0.443877197,0.008130381,50,92.83909044,1.514283093,0.012892496,0.436099765,0.008494602,50,91.86072794,1.513366326,0.012377051,0.436628286,0.00812444,50,91.80093496,1.517072935,0.012856949,0.434497297,0.008419055,50,85.60888414,1.513531358,0.010130891,0.436533074,0.006487783,,50,42.48465384,1.196399044,0.005336931,0.698631053,0.006676275,,2.126417058,2.81581518,133.7879681,654.3576445,0.99636997,0.000268888,1.007299785,0.000544693,,2.133439709,2.854001466,135.968939,714.4987383,0.98037633,0.000588708,1.040433592,0.001255451
40,96.57185094,1.669335748,0.01683776,0.358849721,0.008502748,40,103.4360007,1.687127549,0.017284446,0.351321045,0.008477872,40,102.1908559,1.68355078,0.017018445,0.352815421,0.008381286,40,101.5259116,1.677784794,0.016071186,0.355244606,0.007925269,40,93.71029958,1.656761192,0.014322983,0.364317618,0.007221546,,40,45.69380397,1.286771067,0.009037202,0.603945049,0.0094686,,2.141145164,2.815273964,138.4028916,653.5426943,0.99512907,0.000245876,1.009813502,0.000499949,,2.14982356,2.852636057,141.1963791,712.2559033,0.977298896,0.001042403,1.046996388,0.002251045
30,110.9011784,1.917031721,0.024769597,0.272108057,0.008674166,30,118.289047,1.929393138,0.024226559,0.268632492,0.008268855,30,117.4726154,1.935311252,0.025176047,0.266992066,0.008582335,30,115.901964,1.915358845,0.023757405,0.272583584,0.008266102,30,105.2367037,1.860543477,0.020378228,0.288881915,0.00754357,,30,50.21693683,1.41414581,0.012737474,0.500047912,0.010389714,,2.156794168,2.814728723,143.4809252,652.7227093,0.993880505,-0.000190618,1.012352259,-0.00038777,,2.16457873,2.850369811,146.0759536,708.5488721,0.972212414,0.000572274,1.057980531,0.001251406
20,133.3611917,2.305274285,0.038824256,0.188171908,0.008393615,20,144.0864433,2.350170215,0.042077708,0.181051182,0.008758131,20,140.69406,2.317874652,0.03825634,0.186131599,0.008086047,20,139.9184281,2.312247261,0.039688842,0.18703869,0.008554489,20,124.9303883,2.208720067,0.034817659,0.204983378,0.008389854,,20,58.93470686,1.659644614,0.02454988,0.363052806,0.013699511,,2.171534821,2.81514113,148.4344887,653.3428313,0.994824745,2.88297E-05,1.010431418,5.85761E-05,,2.180144021,2.849005018,151.4063261,706.3257146,0.96916198,0.000389378,1.064650992,0.000858188
10,180.454768,3.119331276,0.081405699,0.102772519,0.008539939,10,194.5808019,3.173775371,0.082360516,0.099276768,0.008177441,10,189.8688839,3.128008909,0.081013426,0.102203093,0.008392851,10,187.9513561,3.106024091,0.079377683,0.103655025,0.008338367,10,165.036855,2.917786604,0.070906654,0.117460798,0.008752258,,10,78.97294349,2.223936069,0.056429146,0.202188012,0.016086479,,2.185348301,2.815080751,153.2315875,653.2520047,0.994686446,2.79233E-05,1.010712413,5.67581E-05,,2.194886534,2.848091873,156.6341786,704.8421601,0.967126369,0.000789695,1.069137471,0.001756963
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.199161781,2.815020372,158.1837188,653.1611907,0.994548167,0.000485174,1.010993487,0.000989841,,2.208818925,2.846277277,161.7405536,701.9032875,0.96309389,0.000407688,1.078109182,0.000915631
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.212041817,2.814010395,162.945292,651.6439906,0.992237973,2.62221E-05,1.015706689,5.3695E-05,,2.221924318,2.845365363,166.6956698,700.4310066,0.961073747,0.00058948,1.08264624,0.001334363
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.224934399,2.813954041,167.8550449,651.5594392,0.99210923,-0.000175368,1.015970319,-0.000358655,,2.235033931,2.844002416,171.804261,698.2362877,0.958062335,4.129E-06,1.089462953,9.39093E-06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.238754152,2.814370474,173.2822794,652.1845008,0.993060991,-0.000200405,1.014023815,-0.000408672,,2.248130885,2.84399257,177.0642504,698.2204593,0.958040616,0.000395239,1.08951235,0.00090179
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.250732108,2.814794957,178.1279657,652.8222633,0.994032092,0.000681612,1.012043519,0.001395053,,2.260417719,2.843081272,182.1451948,696.7568905,0.956032427,-0.000404554,1.094094295,-0.000923101
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.262684972,2.813312193,183.0985781,650.5972044,0.990644065,-0.000437581,1.018977786,-0.000897383,,2.271869115,2.843974726,187.011845,698.1917711,0.958001253,-0.000181888,1.089601886,-0.000413117
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.273748302,2.814217513,187.8227964,651.9548391,0.992711293,-0.000202334,1.014738354,-0.000413035,,2.28414329,2.84441653,192.3726334,698.9023973,0.958976315,3.70506E-06,1.087387253,8.40258E-06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28480536,2.814646022,192.6661237,652.5984256,0.993691262,0.000681425,1.012737889,0.001396086,,2.293966006,2.844409146,196.7732261,698.8905146,0.958960011,3.61529E-06,1.08742423,8.19944E-06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.295837325,2.813167283,197.6229258,650.3801577,0.990313574,2.16251E-05,1.019658011,4.45391E-05,,2.305425841,2.844400532,202.0346413,698.8766517,0.958940989,-0.004746419,1.08746737,0.005382579
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.306888109,2.81311898,202.7160377,650.3078249,0.990203436,-0.000206121,1.019884854,-0.000423964,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.317024268,2.813551514,207.5029464,650.955819,0.991190116,0.000465143,1.017855376,0.000958612,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.327141607,2.812553612,212.3936885,649.4618001,0.98891522,-0.000413027,1.022543702,-0.000851465,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.337284039,2.813462958,217.4122642,650.8230976,0.990988025,1.96911E-05,1.018270558,4.04727E-05,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.347413925,2.81341868,222.5429929,650.756747,0.990886995,1.92558E-05,1.018478212,3.95894E-05,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.356622911,2.813378427,227.312287,650.6964342,0.990795159,1.88702E-05,1.018667026,3.88068E-05,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.364911,2.813342199,231.6919793,650.6421575,0.990712513,0.000217411,1.018836988,0.000447971,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.375034612,2.81282111,237.1562705,649.8619503,0.989524516,1.80637E-05,1.021284834,3.72916E-05,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3833227,2.812784882,241.7256297,649.8077432,0.989441977,1.7664E-05,1.021455233,3.64772E-05,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.394373485,2.812736579,247.9553508,649.735474,0.989331935,-0.00398996,1.021682475,0.004120429,,,,,,,,,
